e-0-1     | 02:41:12.222 [W0] INFO:	sim_time 9_306_912_661us: CameraFrameEvent(camera_front_tele_30fov, 9_306_882_661->9_306_912_661us)
runtime-0-1     | 02:45:54.977 [W0] INFO:	sim_time 9_315_612_661us: CameraFrameEvent(camera_front_tele_30fov, 9_315_582_661->9_315_612_661us)
runtime-0-1     | 02:45:55.179 [W0] INFO:	sim_time 9_315_612_661us: PolicyEvent @ 9_315_612_661us
runtime-0-1     | 02:45:55.179 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:45:57,486][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Keep distance to the lead vehicle since it is directly ahead in our lane']
runtime-0-1     | 02:45:57.512 [W0] INFO:	sim_time 9_315_612_661us: ControllerEvent @ 9_315_612_661us
runtime-0-1     | 02:45:57.519 [W0] INFO:	sim_time 9_315_612_661us: PhysicsEvent @ 9_315_612_661us
runtime-0-1     | 02:45:57.519 [W0] INFO:	sim_time 9_315_612_661us: TrafficEvent @ 9_315_612_661us
runtime-0-1     | 02:45:57.520 [W0] INFO:	sim_time 9_315_612_661us: PhysicsEvent @ 9_315_612_661us
runtime-0-1     | 02:45:57.520 [W0] INFO:	sim_time 9_315_612_661us: StepEvent @ 9_315_612_661us
runtime-0-1     | 02:45:57.522 [W0] INFO:	sim_time 9_315_712_661us: CameraFrameEvent(camera_cross_left_120fov, 9_315_682_661->9_315_712_661us)
runtime-0-1     | 02:45:57.672 [W0] INFO:	sim_time 9_315_712_661us: CameraFrameEvent(camera_front_tele_30fov, 9_315_682_661->9_315_712_661us)
runtime-0-1     | 02:45:57.995 [W0] INFO:	sim_time 9_315_712_661us: CameraFrameEvent(camera_front_wide_120fov, 9_315_682_661->9_315_712_661us)
runtime-0-1     | 02:45:58.161 [W0] INFO:	sim_time 9_315_712_661us: CameraFrameEvent(camera_cross_right_120fov, 9_315_682_661->9_315_712_661us)
runtime-0-1     | 02:45:58.391 [W0] INFO:	sim_time 9_315_712_661us: PolicyEvent @ 9_315_712_661us
runtime-0-1     | 02:45:58.392 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:46:00,742][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Accelerate to proceed through the intersection since the straight traffic light turns green']
runtime-0-1     | 02:46:00.766 [W0] INFO:	sim_time 9_315_712_661us: ControllerEvent @ 9_315_712_661us
runtime-0-1     | 02:46:00.773 [W0] INFO:	sim_time 9_315_712_661us: PhysicsEvent @ 9_315_712_661us
runtime-0-1     | 02:46:00.773 [W0] INFO:	sim_time 9_315_712_661us: TrafficEvent @ 9_315_712_661us
runtime-0-1     | 02:46:00.777 [W0] INFO:	sim_time 9_315_712_661us: PhysicsEvent @ 9_315_712_661us
runtime-0-1     | 02:46:00.778 [W0] INFO:	sim_time 9_315_712_661us: StepEvent @ 9_315_712_661us
runtime-0-1     | 02:46:00.779 [W0] INFO:	sim_time 9_315_812_661us: CameraFrameEvent(camera_front_tele_30fov, 9_315_782_661->9_315_812_661us)
runtime-0-1     | 02:46:01.075 [W0] INFO:	sim_time 9_315_812_661us: CameraFrameEvent(camera_front_wide_120fov, 9_315_782_661->9_315_812_661us)
runtime-0-1     | 02:46:01.222 [W0] INFO:	sim_time 9_315_812_661us: CameraFrameEvent(camera_cross_left_120fov, 9_315_782_661->9_315_812_661us)
runtime-0-1     | 02:46:01.340 [W0] INFO:	sim_time 9_315_812_661us: CameraFrameEvent(camera_cross_right_120fov, 9_315_782_661->9_315_812_661us)
runtime-0-1     | 02:46:01.584 [W0] INFO:	sim_time 9_315_812_661us: PolicyEvent @ 9_315_812_661us
runtime-0-1     | 02:46:01.584 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:46:03,880][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Accelerate to proceed through the intersection since the straight traffic light turns green']
runtime-0-1     | 02:46:03.905 [W0] INFO:	sim_time 9_315_812_661us: ControllerEvent @ 9_315_812_661us
runtime-0-1     | 02:46:03.913 [W0] INFO:	sim_time 9_315_812_661us: PhysicsEvent @ 9_315_812_661us
runtime-0-1     | 02:46:03.913 [W0] INFO:	sim_time 9_315_812_661us: TrafficEvent @ 9_315_812_661us
runtime-0-1     | 02:46:03.914 [W0] INFO:	sim_time 9_315_812_661us: PhysicsEvent @ 9_315_812_661us
runtime-0-1     | 02:46:03.914 [W0] INFO:	sim_time 9_315_812_661us: StepEvent @ 9_315_812_661us
runtime-0-1     | 02:46:03.916 [W0] INFO:	sim_time 9_315_912_661us: CameraFrameEvent(camera_cross_left_120fov, 9_315_882_661->9_315_912_661us)
runtime-0-1     | 02:46:04.067 [W0] INFO:	sim_time 9_315_912_661us: CameraFrameEvent(camera_cross_right_120fov, 9_315_882_661->9_315_912_661us)
runtime-0-1     | 02:46:04.425 [W0] INFO:	sim_time 9_315_912_661us: CameraFrameEvent(camera_front_tele_30fov, 9_315_882_661->9_315_912_661us)
runtime-0-1     | 02:46:04.605 [W0] INFO:	sim_time 9_315_912_661us: CameraFrameEvent(camera_front_wide_120fov, 9_315_882_661->9_315_912_661us)
runtime-0-1     | 02:46:04.760 [W0] INFO:	sim_time 9_315_912_661us: PolicyEvent @ 9_315_912_661us
runtime-0-1     | 02:46:04.760 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:46:07,045][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Keep distance to the cut-in lead vehicle since it merges into our lane ahead']
runtime-0-1     | 02:46:07.070 [W0] INFO:	sim_time 9_315_912_661us: ControllerEvent @ 9_315_912_661us
runtime-0-1     | 02:46:07.078 [W0] INFO:	sim_time 9_315_912_661us: PhysicsEvent @ 9_315_912_661us
runtime-0-1     | 02:46:07.078 [W0] INFO:	sim_time 9_315_912_661us: TrafficEvent @ 9_315_912_661us
runtime-0-1     | 02:46:07.079 [W0] INFO:	sim_time 9_315_912_661us: PhysicsEvent @ 9_315_912_661us
runtime-0-1     | 02:46:07.079 [W0] INFO:	sim_time 9_315_912_661us: StepEvent @ 9_315_912_661us
runtime-0-1     | 02:46:07.081 [W0] INFO:	sim_time 9_316_012_661us: CameraFrameEvent(camera_front_tele_30fov, 9_315_982_661->9_316_012_661us)
runtime-0-1     | 02:46:07.360 [W0] INFO:	sim_time 9_316_012_661us: CameraFrameEvent(camera_front_wide_120fov, 9_315_982_661->9_316_012_661us)
runtime-0-1     | 02:46:07.533 [W0] INFO:	sim_time 9_316_012_661us: CameraFrameEvent(camera_cross_left_120fov, 9_315_982_661->9_316_012_661us)
runtime-0-1     | 02:46:07.655 [W0] INFO:	sim_time 9_316_012_661us: CameraFrameEvent(camera_cross_right_120fov, 9_315_982_661->9_316_012_661us)
runtime-0-1     | 02:46:07.892 [W0] INFO:	sim_time 9_316_012_661us: PolicyEvent @ 9_316_012_661us
runtime-0-1     | 02:46:07.893 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:46:10,374][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Adapt speed to maintain a safe distance from the lead vehicle since it is directly ahead in our lane']
runtime-0-1     | 02:46:10.400 [W0] INFO:	sim_time 9_316_012_661us: ControllerEvent @ 9_316_012_661us
runtime-0-1     | 02:46:10.407 [W0] INFO:	sim_time 9_316_012_661us: PhysicsEvent @ 9_316_012_661us
runtime-0-1     | 02:46:10.407 [W0] INFO:	sim_time 9_316_012_661us: TrafficEvent @ 9_316_012_661us
runtime-0-1     | 02:46:10.408 [W0] INFO:	sim_time 9_316_012_661us: PhysicsEvent @ 9_316_012_661us
runtime-0-1     | 02:46:10.409 [W0] INFO:	sim_time 9_316_012_661us: StepEvent @ 9_316_012_661us
runtime-0-1     | 02:46:10.410 [W0] INFO:	sim_time 9_316_112_661us: CameraFrameEvent(camera_front_wide_120fov, 9_316_082_661->9_316_112_661us)
runtime-0-1     | 02:46:10.647 [W0] INFO:	sim_time 9_316_112_661us: CameraFrameEvent(camera_cross_left_120fov, 9_316_082_661->9_316_112_661us)
runtime-0-1     | 02:46:10.826 [W0] INFO:	sim_time 9_316_112_661us: CameraFrameEvent(camera_front_tele_30fov, 9_316_082_661->9_316_112_661us)
runtime-0-1     | 02:46:11.016 [W0] INFO:	sim_time 9_316_112_661us: CameraFrameEvent(camera_cross_right_120fov, 9_316_082_661->9_316_112_661us)
runtime-0-1     | 02:46:11.229 [W0] INFO:	sim_time 9_316_112_661us: PolicyEvent @ 9_316_112_661us
runtime-0-1     | 02:46:11.229 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:46:13,561][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Keep distance to the lead vehicle since it is directly ahead in our lane']
runtime-0-1     | 02:46:13.595 [W0] INFO:	sim_time 9_316_112_661us: ControllerEvent @ 9_316_112_661us
runtime-0-1     | 02:46:13.603 [W0] INFO:	sim_time 9_316_112_661us: PhysicsEvent @ 9_316_112_661us
runtime-0-1     | 02:46:13.603 [W0] INFO:	sim_time 9_316_112_661us: TrafficEvent @ 9_316_112_661us
runtime-0-1     | 02:46:13.603 [W0] INFO:	sim_time 9_316_112_661us: PhysicsEvent @ 9_316_112_661us
runtime-0-1     | 02:46:13.604 [W0] INFO:	sim_time 9_316_112_661us: StepEvent @ 9_316_112_661us
runtime-0-1     | 02:46:13.605 [W0] INFO:	sim_time 9_316_212_661us: CameraFrameEvent(camera_front_tele_30fov, 9_316_182_661->9_316_212_661us)
runtime-0-1     | 02:46:13.900 [W0] INFO:	sim_time 9_316_212_661us: CameraFrameEvent(camera_cross_right_120fov, 9_316_182_661->9_316_212_661us)
runtime-0-1     | 02:46:14.125 [W0] INFO:	sim_time 9_316_212_661us: CameraFrameEvent(camera_front_wide_120fov, 9_316_182_661->9_316_212_661us)
runtime-0-1     | 02:46:14.272 [W0] INFO:	sim_time 9_316_212_661us: CameraFrameEvent(camera_cross_left_120fov, 9_316_182_661->9_316_212_661us)
runtime-0-1     | 02:46:14.391 [W0] INFO:	sim_time 9_316_212_661us: PolicyEvent @ 9_316_212_661us
runtime-0-1     | 02:46:14.392 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:46:16,688][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Keep distance to the lead vehicle since it is directly ahead in our lane']
runtime-0-1     | 02:46:16.717 [W0] INFO:	sim_time 9_316_212_661us: ControllerEvent @ 9_316_212_661us
runtime-0-1     | 02:46:16.725 [W0] INFO:	sim_time 9_316_212_661us: PhysicsEvent @ 9_316_212_661us
runtime-0-1     | 02:46:16.725 [W0] INFO:	sim_time 9_316_212_661us: TrafficEvent @ 9_316_212_661us
runtime-0-1     | 02:46:16.727 [W0] INFO:	sim_time 9_316_212_661us: PhysicsEvent @ 9_316_212_661us
runtime-0-1     | 02:46:16.728 [W0] INFO:	sim_time 9_316_212_661us: StepEvent @ 9_316_212_661us
runtime-0-1     | 02:46:16.731 [W0] INFO:	sim_time 9_316_312_661us: CameraFrameEvent(camera_front_wide_120fov, 9_316_282_661->9_316_312_661us)
runtime-0-1     | 02:46:16.987 [W0] INFO:	sim_time 9_316_312_661us: CameraFrameEvent(camera_cross_left_120fov, 9_316_282_661->9_316_312_661us)
runtime-0-1     | 02:46:17.123 [W0] INFO:	sim_time 9_316_312_661us: CameraFrameEvent(camera_front_tele_30fov, 9_316_282_661->9_316_312_661us)
runtime-0-1     | 02:46:17.324 [W0] INFO:	sim_time 9_316_312_661us: CameraFrameEvent(camera_cross_right_120fov, 9_316_282_661->9_316_312_661us)
runtime-0-1     | 02:46:17.538 [W0] INFO:	sim_time 9_316_312_661us: PolicyEvent @ 9_316_312_661us
runtime-0-1     | 02:46:17.539 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:46:19,842][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Keep distance to the lead vehicle since it is directly ahead in our lane']
runtime-0-1     | 02:46:19.867 [W0] INFO:	sim_time 9_316_312_661us: ControllerEvent @ 9_316_312_661us
runtime-0-1     | 02:46:19.875 [W0] INFO:	sim_time 9_316_312_661us: PhysicsEvent @ 9_316_312_661us
runtime-0-1     | 02:46:19.875 [W0] INFO:	sim_time 9_316_312_661us: TrafficEvent @ 9_316_312_661us
runtime-0-1     | 02:46:19.875 [W0] INFO:	sim_time 9_316_312_661us: PhysicsEvent @ 9_316_312_661us
runtime-0-1     | 02:46:19.876 [W0] INFO:	sim_time 9_316_312_661us: StepEvent @ 9_316_312_661us
runtime-0-1     | 02:46:19.878 [W0] INFO:	sim_time 9_316_412_661us: CameraFrameEvent(camera_cross_left_120fov, 9_316_382_661->9_316_412_661us)
runtime-0-1     | 02:46:20.048 [W0] INFO:	sim_time 9_316_412_661us: CameraFrameEvent(camera_front_tele_30fov, 9_316_382_661->9_316_412_661us)
runtime-0-1     | 02:46:20.402 [W0] INFO:	sim_time 9_316_412_661us: CameraFrameEvent(camera_front_wide_120fov, 9_316_382_661->9_316_412_661us)
runtime-0-1     | 02:46:20.578 [W0] INFO:	sim_time 9_316_412_661us: CameraFrameEvent(camera_cross_right_120fov, 9_316_382_661->9_316_412_661us)
runtime-0-1     | 02:46:20.792 [W0] INFO:	sim_time 9_316_412_661us: PolicyEvent @ 9_316_412_661us
runtime-0-1     | 02:46:20.792 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:46:27,985][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Accelerate to match the left‑lane traffic and create a gap for a lane change to the left to pass the slow lead car, since a car is currently alongside in the left lane blocking an immediate merge but clears ahead, opening space behind it and the stopped car with an open door at its rear‑left, which becomes an obstruction after our left merge but is not blocking our lane yet, so we need to proceed past it first; our movement is also controlled by pedestrians crossing ahead, but our path is otherwise unobstructed by them for now as they clear our lane after our initial left move.']
runtime-0-1     | 02:46:28.012 [W0] INFO:	sim_time 9_316_412_661us: ControllerEvent @ 9_316_412_661us
runtime-0-1     | 02:46:28.020 [W0] INFO:	sim_time 9_316_412_661us: PhysicsEvent @ 9_316_412_661us
runtime-0-1     | 02:46:28.020 [W0] INFO:	sim_time 9_316_412_661us: TrafficEvent @ 9_316_412_661us
runtime-0-1     | 02:46:28.021 [W0] INFO:	sim_time 9_316_412_661us: PhysicsEvent @ 9_316_412_661us
runtime-0-1     | 02:46:28.021 [W0] INFO:	sim_time 9_316_412_661us: StepEvent @ 9_316_412_661us
runtime-0-1     | 02:46:28.023 [W0] INFO:	sim_time 9_316_512_661us: CameraFrameEvent(camera_front_wide_120fov, 9_316_482_661->9_316_512_661us)
runtime-0-1     | 02:46:28.264 [W0] INFO:	sim_time 9_316_512_661us: CameraFrameEvent(camera_cross_right_120fov, 9_316_482_661->9_316_512_661us)
runtime-0-1     | 02:46:28.466 [W0] INFO:	sim_time 9_316_512_661us: CameraFrameEvent(camera_cross_left_120fov, 9_316_482_661->9_316_512_661us)
runtime-0-1     | 02:46:28.579 [W0] INFO:	sim_time 9_316_512_661us: CameraFrameEvent(camera_front_tele_30fov, 9_316_482_661->9_316_512_661us)
runtime-0-1     | 02:46:28.774 [W0] INFO:	sim_time 9_316_512_661us: PolicyEvent @ 9_316_512_661us
runtime-0-1     | 02:46:28.774 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:46:32,385][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Maintain lane and wait for a gap to merge left because a car is alongside in the left lane blocking an immediate merge while our current right lane is slowing behind the lead vehicle ahead, so we need space before initiating the left lane change.']
runtime-0-1     | 02:46:32.406 [W0] INFO:	sim_time 9_316_512_661us: ControllerEvent @ 9_316_512_661us
runtime-0-1     | 02:46:32.414 [W0] INFO:	sim_time 9_316_512_661us: PhysicsEvent @ 9_316_512_661us
runtime-0-1     | 02:46:32.414 [W0] INFO:	sim_time 9_316_512_661us: TrafficEvent @ 9_316_512_661us
runtime-0-1     | 02:46:32.415 [W0] INFO:	sim_time 9_316_512_661us: PhysicsEvent @ 9_316_512_661us
runtime-0-1     | 02:46:32.415 [W0] INFO:	sim_time 9_316_512_661us: StepEvent @ 9_316_512_661us
runtime-0-1     | 02:46:32.417 [W0] INFO:	sim_time 9_316_612_661us: CameraFrameEvent(camera_cross_left_120fov, 9_316_582_661->9_316_612_661us)
runtime-0-1     | 02:46:32.594 [W0] INFO:	sim_time 9_316_612_661us: CameraFrameEvent(camera_front_tele_30fov, 9_316_582_661->9_316_612_661us)
runtime-0-1     | 02:46:32.877 [W0] INFO:	sim_time 9_316_612_661us: CameraFrameEvent(camera_front_wide_120fov, 9_316_582_661->9_316_612_661us)
runtime-0-1     | 02:46:33.017 [W0] INFO:	sim_time 9_316_612_661us: CameraFrameEvent(camera_cross_right_120fov, 9_316_582_661->9_316_612_661us)
runtime-0-1     | 02:46:33.220 [W0] INFO:	sim_time 9_316_612_661us: PolicyEvent @ 9_316_612_661us
runtime-0-1     | 02:46:33.221 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:46:35,502][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Keep distance to the lead vehicle since it is directly ahead in our lane']
runtime-0-1     | 02:46:35.525 [W0] INFO:	sim_time 9_316_612_661us: ControllerEvent @ 9_316_612_661us
runtime-0-1     | 02:46:35.533 [W0] INFO:	sim_time 9_316_612_661us: PhysicsEvent @ 9_316_612_661us
runtime-0-1     | 02:46:35.534 [W0] INFO:	sim_time 9_316_612_661us: TrafficEvent @ 9_316_612_661us
runtime-0-1     | 02:46:35.535 [W0] INFO:	sim_time 9_316_612_661us: PhysicsEvent @ 9_316_612_661us
runtime-0-1     | 02:46:35.535 [W0] INFO:	sim_time 9_316_612_661us: StepEvent @ 9_316_612_661us
runtime-0-1     | 02:46:35.537 [W0] INFO:	sim_time 9_316_712_661us: CameraFrameEvent(camera_front_tele_30fov, 9_316_682_661->9_316_712_661us)
runtime-0-1     | 02:46:35.840 [W0] INFO:	sim_time 9_316_712_661us: CameraFrameEvent(camera_front_wide_120fov, 9_316_682_661->9_316_712_661us)
runtime-0-1     | 02:46:36.006 [W0] INFO:	sim_time 9_316_712_661us: CameraFrameEvent(camera_cross_left_120fov, 9_316_682_661->9_316_712_661us)
runtime-0-1     | 02:46:36.123 [W0] INFO:	sim_time 9_316_712_661us: CameraFrameEvent(camera_cross_right_120fov, 9_316_682_661->9_316_712_661us)
runtime-0-1     | 02:46:36.346 [W0] INFO:	sim_time 9_316_712_661us: PolicyEvent @ 9_316_712_661us
runtime-0-1     | 02:46:36.347 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:46:38,629][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Keep distance to the lead vehicle since it is directly ahead in our lane']
runtime-0-1     | 02:46:38.653 [W0] INFO:	sim_time 9_316_712_661us: ControllerEvent @ 9_316_712_661us
runtime-0-1     | 02:46:38.661 [W0] INFO:	sim_time 9_316_712_661us: PhysicsEvent @ 9_316_712_661us
runtime-0-1     | 02:46:38.661 [W0] INFO:	sim_time 9_316_712_661us: TrafficEvent @ 9_316_712_661us
runtime-0-1     | 02:46:38.662 [W0] INFO:	sim_time 9_316_712_661us: PhysicsEvent @ 9_316_712_661us
runtime-0-1     | 02:46:38.662 [W0] INFO:	sim_time 9_316_712_661us: StepEvent @ 9_316_712_661us
runtime-0-1     | 02:46:38.664 [W0] INFO:	sim_time 9_316_812_661us: CameraFrameEvent(camera_cross_left_120fov, 9_316_782_661->9_316_812_661us)
runtime-0-1     | 02:46:38.813 [W0] INFO:	sim_time 9_316_812_661us: CameraFrameEvent(camera_cross_right_120fov, 9_316_782_661->9_316_812_661us)
runtime-0-1     | 02:46:39.119 [W0] INFO:	sim_time 9_316_812_661us: CameraFrameEvent(camera_front_tele_30fov, 9_316_782_661->9_316_812_661us)
runtime-0-1     | 02:46:39.290 [W0] INFO:	sim_time 9_316_812_661us: CameraFrameEvent(camera_front_wide_120fov, 9_316_782_661->9_316_812_661us)
runtime-0-1     | 02:46:39.434 [W0] INFO:	sim_time 9_316_812_661us: PolicyEvent @ 9_316_812_661us
runtime-0-1     | 02:46:39.434 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:46:41,810][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Keep distance to the lead vehicle since it is directly ahead in our lane']
runtime-0-1     | 02:46:41.832 [W0] INFO:	sim_time 9_316_812_661us: ControllerEvent @ 9_316_812_661us
runtime-0-1     | 02:46:41.843 [W0] INFO:	sim_time 9_316_812_661us: PhysicsEvent @ 9_316_812_661us
runtime-0-1     | 02:46:41.844 [W0] INFO:	sim_time 9_316_812_661us: TrafficEvent @ 9_316_812_661us
runtime-0-1     | 02:46:41.845 [W0] INFO:	sim_time 9_316_812_661us: PhysicsEvent @ 9_316_812_661us
runtime-0-1     | 02:46:41.845 [W0] INFO:	sim_time 9_316_812_661us: StepEvent @ 9_316_812_661us
runtime-0-1     | 02:46:41.847 [W0] INFO:	sim_time 9_316_912_661us: CameraFrameEvent(camera_front_tele_30fov, 9_316_882_661->9_316_912_661us)
runtime-0-1     | 02:46:42.226 [W0] INFO:	sim_time 9_316_912_661us: CameraFrameEvent(camera_front_wide_120fov, 9_316_882_661->9_316_912_661us)
runtime-0-1     | 02:46:42.409 [W0] INFO:	sim_time 9_316_912_661us: CameraFrameEvent(camera_cross_left_120fov, 9_316_882_661->9_316_912_661us)
runtime-0-1     | 02:46:42.528 [W0] INFO:	sim_time 9_316_912_661us: CameraFrameEvent(camera_cross_right_120fov, 9_316_882_661->9_316_912_661us)
runtime-0-1     | 02:46:42.740 [W0] INFO:	sim_time 9_316_912_661us: PolicyEvent @ 9_316_912_661us
runtime-0-1     | 02:46:42.741 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:46:45,181][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Adapt speed to maintain a safe distance from the lead vehicle since it is slowing ahead']
runtime-0-1     | 02:46:45.203 [W0] INFO:	sim_time 9_316_912_661us: ControllerEvent @ 9_316_912_661us
runtime-0-1     | 02:46:45.211 [W0] INFO:	sim_time 9_316_912_661us: PhysicsEvent @ 9_316_912_661us
runtime-0-1     | 02:46:45.211 [W0] INFO:	sim_time 9_316_912_661us: TrafficEvent @ 9_316_912_661us
runtime-0-1     | 02:46:45.212 [W0] INFO:	sim_time 9_316_912_661us: PhysicsEvent @ 9_316_912_661us
runtime-0-1     | 02:46:45.212 [W0] INFO:	sim_time 9_316_912_661us: StepEvent @ 9_316_912_661us
runtime-0-1     | 02:46:45.213 [W0] INFO:	sim_time 9_317_012_661us: CameraFrameEvent(camera_front_wide_120fov, 9_316_982_661->9_317_012_661us)
runtime-0-1     | 02:46:45.509 [W0] INFO:	sim_time 9_317_012_661us: CameraFrameEvent(camera_cross_left_120fov, 9_316_982_661->9_317_012_661us)
